date,voltage,current,power,energy,frequency,power_factor,alarm
2022-12-23 14:20,220.94186040279243,1.2149656948185021,191.56795169941378,32170,49.930276775359744,0.7136327189235794,0.0
2022-12-23 14:25,219.80598828952606,1.4089457006307984,213.64391245997513,32188,49.91580943459917,0.6900770176178593,0.0
2022-12-23 14:30,220.81999176018115,1.3632990755256544,211.69890618891236,32204,49.99648436615168,0.7020312498557905,0.0
2022-12-23 14:35,220.59411152511743,0.3565383306436301,47.98320445145688,32222,49.996620744454574,0.6131225385249126,0.0
2022-12-23 14:40,220.7857482967799,0.6099347036977536,91.38671496290122,32232,49.93413575142417,0.6784808447210404,0.0
2022-12-23 14:45,220.19861807766026,1.104359692667595,170.98015091481804,32239,49.999841263548895,0.7000074771766004,0.0
2022-12-23 14:50,215.17054357273128,9.356364766552499,2003.4127486325892,32251,49.90840532886486,0.998629294322037,0.0
2022-12-23 14:55,219.48313965950422,1.3588353879614457,219.44717735378214,32318,49.99936521745599,0.7121874974470086,0.0
2022-12-23 15:00,220.78738280995827,0.8472937610619471,131.0214615308168,32470,49.99999885223224,0.701250167347016,0.0
2022-12-23 15:05,220.6387665116289,0.7972244822625698,124.99408513619943,32484,50.0,0.7100069607129899,0.0
2022-12-23 15:10,221.3947996681065,0.7746766092903864,121.76388837512245,32494,50.0,0.7099999983104339,0.0
2022-12-23 15:15,220.26280521898082,0.7769043018157424,120.82493840853289,32505,49.9960937498126,0.7074212659524486,0.0
2022-12-23 15:20,221.36846545595773,0.793616648455131,124.79020247071547,32514,49.998486324305354,0.7100000429343736,0.0
2022-12-23 15:25,220.87345361372863,0.741978679850759,111.67576759094354,32525,49.99999999998761,0.680000205004617,0.0
2022-12-23 15:30,220.33867398885934,0.7483405433035144,112.42666723411675,32535,49.9947261790745,0.6803131116181613,0.0
2022-12-23 15:35,219.90521566826902,0.791653311944926,123.90391484021723,32544,49.996824645808104,0.7099996948172338,0.0
2022-12-23 15:40,220.12500183217114,0.8450932269843494,139.3013263952287,32554,49.96307287216187,0.7420348760485649,0.0
2022-12-23 15:45,220.51558111329868,0.7255645981642881,107.67761107697187,32565,49.938346859578395,0.6750000566244161,0.0
2022-12-23 15:50,220.9574057278457,0.3488940515930232,50.7238365284732,32575,49.93713137433271,0.6591635375875056,0.0
2022-12-23 15:55,221.03131881754706,0.34252573283886006,49.48087514801064,32579,49.965525657311474,0.6551863302131491,0.0
2022-12-23 16:00,220.80658547625688,0.34921718084876435,50.81996228118788,32583,49.99962329009733,0.6593928766750352,0.0
2022-12-23 16:05,219.09565761642872,0.3073389900906661,39.30813066524759,32587,49.999999994039534,0.5849220952814349,0.0
2022-12-23 16:10,219.5325816759834,0.29764136337678593,37.29859949012051,32593,49.91508708990877,0.5704799656071292,0.0
2022-12-23 16:15,221.41489025358717,0.3889656074256522,62.920850666776715,32596,49.98914103829575,0.6976658825199609,0.0
2022-12-23 16:20,222.371619727326,0.2990425468389386,38.182781775821795,32600,49.921850529068024,0.5757751017425112,0.0
2022-12-23 16:25,222.5489374622808,0.29525316302007865,38.051354314977004,32604,49.91390456854273,0.5771831916980883,0.0
